erp_amplitude_relative_preservation,erp_latency_relative_preservation,method,motion_coherence_reduction,nonartifact_observation_preservation,observation_change_ratio,output_input_RMS_ratio,participant,protocol,record_rows,reference_free_covariance_distortion,reference_free_psd_distortion,ssvep_phase_relative_preservation,ssvep_snr_relative_preservation
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-05,S1_MOTION_WITHIN_SESSION,4,0.0,0.0,1.0,1.0
0.792831880874479,0.892578125,DET-MATCH,0.0012734606862068176,0.6758894771337509,0.3244941979646683,0.8600277602672577,sub-05,S2_MOTION_XSPEED,2,0.3658558965807849,0.5427058637142181,0.9993906032637949,0.9914381062874883
0.8019871134733845,1.0,DET-NULL,-0.016210630536079407,0.6818713694810867,0.3189428299665451,0.8551586866378784,sub-05,S2_MOTION_XSPEED,2,0.36811919676611243,0.5259840935468674,0.9992357484039762,0.9935457062495263
0.7963326255476526,0.892578125,DET-SHUFFLED,0.00562005490064621,0.6866320222616196,0.3144892156124115,0.852177083492279,sub-05,S2_MOTION_XSPEED,2,0.3843113354687625,0.5477575212717056,0.9994410622645514,0.987782622776092
0.7607984844998071,1.0,DET-WRONG-1,0.006457522511482239,0.6678379327058792,0.3323294222354889,0.8629814982414246,sub-05,S2_MOTION_XSPEED,2,0.3585910509208421,0.5474463403224945,0.9998000523861831,0.9966327357338624
0.7632962430646036,0.74609375,DET-WRONG-2,0.0021247416734695435,0.6919426321983337,0.30942872166633606,0.8850338757038116,sub-05,S2_MOTION_XSPEED,2,0.32246598231745055,0.4832596778869629,0.9968788165955047,0.9827133863828251
0.7236357269729046,0.90234375,DET-WRONG-3,-0.006969653069972992,0.6851187348365784,0.31565622985363007,0.8768057823181152,sub-05,S2_MOTION_XSPEED,2,0.32869623509574497,0.49903298914432526,0.9990321723320221,0.9950597051828927
0.9219425277384201,1.0,DIFF-MATCH,0.018751226365566254,0.799772173166275,0.19732636958360672,0.9200229644775391,sub-05,S2_MOTION_XSPEED,2,0.2312343607250788,0.3291368782520294,0.9936384987346913,0.9943838583778871
0.9370005831861401,1.0,DIFF-NULL,0.02767721563577652,0.7501063048839569,0.24592041969299316,0.9055892825126648,sub-05,S2_MOTION_XSPEED,2,0.27998256789412407,0.39858925342559814,0.9873488179291376,0.9993989948445096
0.9370005831861401,1.0,DIFF-POP,0.02767721563577652,0.7501063048839569,0.24592041969299316,0.9055892825126648,sub-05,S2_MOTION_XSPEED,2,0.27998256789412407,0.39858925342559814,0.9873488179291376,0.9993989948445096
0.9378362039761201,1.0,DIFF-SHUFFLED,0.02291124314069748,0.7922426983714104,0.20504628866910934,0.9133331179618835,sub-05,S2_MOTION_XSPEED,2,0.24686072127737635,0.3535996228456497,0.9932939487207728,0.9930900215317908
0.9661926880045791,0.892578125,DIFF-WRONG-1,0.03216537833213806,0.7412016987800598,0.2526651844382286,0.9244020581245422,sub-05,S2_MOTION_XSPEED,2,0.29656939422579787,0.3910682797431946,0.9960515496675775,0.9948513901791632
0.8838642650386571,1.0,DIFF-WRONG-2,0.018067747354507446,0.8010030016303062,0.19787734746932983,0.9180309474468231,sub-05,S2_MOTION_XSPEED,2,0.22618816631800315,0.3137323409318924,0.9896765275823691,0.996867975145135
0.9330597207808702,1.0,DIFF-WRONG-3,0.017724215984344482,0.821508526802063,0.17625459283590317,0.929721862077713,sub-05,S2_MOTION_XSPEED,2,0.1974259705874726,0.300407811999321,0.9928106940979143,0.9959836923698719
0.7584024956242952,1.0,POP,0.05074236914515495,0.6639807820320129,0.33479705452919006,0.8500949740409851,sub-05,S2_MOTION_XSPEED,2,0.4043801610930723,0.44874897599220276,0.9786462270634533,0.9525237361129385
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-05,S2_MOTION_XSPEED,2,0.0,0.0,1.0,1.0
-0.05573668260582548,0.8876953125,DET-MATCH,0.041102430783212185,0.7350579015910625,0.2723976708948612,0.8802264034748077,sub-06,S0_STATIC_XSESSION,4,0.31064541857234584,0.42503488808870316,0.9618554786042441,0.8985375575431727
-0.0499633769106258,0.8876953125,DET-NULL,0.035548215731978416,0.7425138130784035,0.26406553760170937,0.8839025497436523,sub-06,S0_STATIC_XSESSION,4,0.29476161200518447,0.417066365480423,0.960278398392684,0.9024802029674839
-0.04191531802421106,0.8876953125,DET-SHUFFLED,0.03096883837133646,0.7806831635534763,0.2255619317293167,0.8970902413129807,sub-06,S0_STATIC_XSESSION,4,0.2627013084774999,0.36121702194213867,0.970386309297994,0.9314975747142258
-0.09239607989342191,0.8876953125,DET-WRONG-1,0.047352079302072525,0.7066466547548771,0.3008129373192787,0.8725392669439316,sub-06,S0_STATIC_XSESSION,4,0.33400758258371843,0.46465960144996643,0.9649205732084676,0.8975024158279038
-0.06486254646620787,0.8876953125,DET-WRONG-2,0.03850913792848587,0.7313494421541691,0.27616238594055176,0.8748777806758881,sub-06,S0_STATIC_XSESSION,4,0.31551610876865327,0.4347674548625946,0.9682139300183821,0.9125395480816281
-0.04649895786104086,0.8876953125,DET-WRONG-3,0.036836061626672745,0.7486761622130871,0.25885332003235817,0.8854979276657104,sub-06,S0_STATIC_XSESSION,4,0.2933641425925419,0.4082864001393318,0.9605190510375611,0.9080403685720314
-0.01042318163412742,0.8828125,DIFF-MATCH,0.0200297050178051,0.6988827884197235,0.2998097464442253,0.9426766037940979,sub-06,S0_STATIC_XSESSION,4,0.22846116649737325,0.31758443638682365,0.9832715058712271,0.9561527656515989
-0.014635496257089986,0.8828125,DIFF-NULL,0.020446322858333588,0.6925473138689995,0.3061363399028778,0.941068172454834,sub-06,S0_STATIC_XSESSION,4,0.2319978577680352,0.3279907964169979,0.9831267080031283,0.9545124569706394
-0.014635496257089986,0.8828125,DIFF-POP,0.020446322858333588,0.6925473138689995,0.3061363399028778,0.941068172454834,sub-06,S0_STATIC_XSESSION,4,0.2319978577680352,0.3279907964169979,0.9831267080031283,0.9545124569706394
-0.010422175831940994,0.8828125,DIFF-SHUFFLED,0.019703160040080547,0.700715571641922,0.2979532331228256,0.9429884552955627,sub-06,S0_STATIC_XSESSION,4,0.22691949653625532,0.3158022537827492,0.9832043870616369,0.9569081730825931
-0.019200648857144453,0.8828125,DIFF-WRONG-1,0.020696702413260937,0.6867925524711609,0.3119911402463913,0.9425001591444016,sub-06,S0_STATIC_XSESSION,4,0.23404256865455003,0.33226604387164116,0.9832938576740596,0.9549979207188501
-0.013648548590825482,0.8828125,DIFF-WRONG-2,0.020338223315775394,0.6889622062444687,0.3098429813981056,0.9416828453540802,sub-06,S0_STATIC_XSESSION,4,0.23297934861250497,0.3294852562248707,0.9828064483635136,0.9549836766301261
-0.009728173283344743,0.8828125,DIFF-WRONG-3,0.02042337879538536,0.6950148418545723,0.3036643713712692,0.941851794719696,sub-06,S0_STATIC_XSESSION,4,0.23096097960275097,0.32097266614437103,0.98316938976384,0.9550240056746777
-0.07059775743525187,0.8876953125,POP,0.05093029048293829,0.6844062060117722,0.3241712860763073,0.8609111160039902,sub-06,S0_STATIC_XSESSION,4,0.37338979828955227,0.519475944340229,0.9655386610215888,0.8769861060352613
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-06,S0_STATIC_XSESSION,4,0.0,0.0,1.0,1.0
0.9245441104318298,1.0,DET-MATCH,0.036613043397665024,0.7510348558425903,0.2576412111520767,0.8828249126672745,sub-06,S1_MOTION_WITHIN_SESSION,4,0.29400184819941555,0.3915220573544502,0.9721828670298747,0.923241916339516
0.8985360752792427,1.0,DET-NULL,0.035828741267323494,0.7453874312341213,0.2653120383620262,0.882973775267601,sub-06,S1_MOTION_WITHIN_SESSION,4,0.2879428652779721,0.3985721543431282,0.9700415148503572,0.9286964898914596
0.9301928438472384,1.0,DET-SHUFFLED,0.034043895080685616,0.7585438787937164,0.24962179362773895,0.886169359087944,sub-06,S1_MOTION_WITHIN_SESSION,4,0.2851991855430285,0.37955043092370033,0.9710291359946785,0.9265131263428992
0.8531894174239968,1.0,DET-WRONG-1,0.04196006618440151,0.7475964091718197,0.26594435796141624,0.8840969353914261,sub-06,S1_MOTION_WITHIN_SESSION,4,0.2918560801028239,0.3964091166853905,0.9733828701821426,0.9333962159182905
0.9066539424756542,1.0,DET-WRONG-2,0.03808213397860527,0.7147714644670486,0.29477259516716003,0.8830161690711975,sub-06,S1_MOTION_WITHIN_SESSION,4,0.31375380500508926,0.4407140798866749,0.9700793843080804,0.8687858690199812
0.9156205697851185,1.0,DET-WRONG-3,0.038756854832172394,0.7357535697519779,0.27487311512231827,0.8745847791433334,sub-06,S1_MOTION_WITHIN_SESSION,4,0.3051936868335702,0.41124068200588226,0.9746499231967851,0.9443835761752478
0.9263152333741252,1.0,DIFF-MATCH,0.0192214110866189,0.7036942839622498,0.2993597462773323,0.9408648759126663,sub-06,S1_MOTION_WITHIN_SESSION,4,0.22764415138332722,0.3051625117659569,0.9709920362784874,0.9608935160850527
0.9182176365582111,1.0,DIFF-NULL,0.01961977779865265,0.6972946897149086,0.3059348613023758,0.9404406398534775,sub-06,S1_MOTION_WITHIN_SESSION,4,0.22818006104784647,0.3101847507059574,0.9708985743027768,0.9588121949109155
0.9182176365582111,1.0,DIFF-POP,0.01961977779865265,0.6972946897149086,0.3059348613023758,0.9404406398534775,sub-06,S1_MOTION_WITHIN_SESSION,4,0.22818006104784647,0.3101847507059574,0.9708985743027768,0.9588121949109155
0.925711610156394,1.0,DIFF-SHUFFLED,0.019466658122837543,0.69664316624403,0.30658258497714996,0.9420666545629501,sub-06,S1_MOTION_WITHIN_SESSION,4,0.22898192416856183,0.30722835287451744,0.9705573045192237,0.9610370980521732
0.9177927115523046,1.0,DIFF-WRONG-1,0.0196549529209733,0.69926518201828,0.3041306287050247,0.942515417933464,sub-06,S1_MOTION_WITHIN_SESSION,4,0.2248694806204508,0.30378979444503784,0.9715447280968218,0.9601906394597532
0.9240600868244639,1.0,DIFF-WRONG-2,0.018848962150514126,0.7004794850945473,0.30239224433898926,0.9413693249225616,sub-06,S1_MOTION_WITHIN_SESSION,4,0.22854290619843737,0.3060635216534138,0.9714990698563274,0.9582269540511457
0.9192917122450489,1.0,DIFF-WRONG-3,0.02043819520622492,0.6987892091274261,0.30466412007808685,0.9367756545543671,sub-06,S1_MOTION_WITHIN_SESSION,4,0.23431861072773041,0.31740961596369743,0.9708928797390197,0.959547214708036
0.8800623482562784,1.0,POP,0.05261268187314272,0.6856520809233189,0.32574792951345444,0.8591322004795074,sub-06,S1_MOTION_WITHIN_SESSION,4,0.36794609263468325,0.49209658801555634,0.9682875122970598,0.909071029890447
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-06,S1_MOTION_WITHIN_SESSION,4,0.0,0.0,1.0,1.0
-0.9652957923100096,0.775390625,DET-MATCH,0.03854010999202728,0.7333710342645645,0.27712589502334595,0.8591020405292511,sub-06,S2_MOTION_XSPEED,2,0.3705538990550558,0.4379914253950119,0.9366037571925429,0.8447618785548807
-0.9912297702614177,0.775390625,DET-NULL,0.03974094241857529,0.7093960121273994,0.30375486612319946,0.8554215133190155,sub-06,S2_MOTION_XSPEED,2,0.3800671847097902,0.4621850401163101,0.9251565087708973,0.8732347226119469
-0.9648662577882552,0.775390625,DET-SHUFFLED,0.03614456206560135,0.7436522617936134,0.26578710973262787,0.8654686808586121,sub-06,S2_MOTION_XSPEED,2,0.3567399932963911,0.420493483543396,0.9374065372986142,0.8574828171779384
-0.9621881111658355,0.775390625,DET-WRONG-1,0.03729003667831421,0.732351541519165,0.27768004685640335,0.8569687008857727,sub-06,S2_MOTION_XSPEED,2,0.3704731028414075,0.4338452219963074,0.9387437586802552,0.8789303544226722
-0.9691845404032917,0.775390625,DET-WRONG-2,0.03959084302186966,0.7374222874641418,0.27598583698272705,0.8690673410892487,sub-06,S2_MOTION_XSPEED,2,0.3514363129914335,0.4265343099832535,0.9402224147339039,0.874900758821108
-0.976206073763084,0.775390625,DET-WRONG-3,0.03342586010694504,0.769170343875885,0.24035077542066574,0.8802861571311951,sub-06,S2_MOTION_XSPEED,2,0.3171579260518661,0.3742833733558655,0.9482877884776865,0.8950136442347119
-0.9294471056142382,0.765625,DIFF-MATCH,0.019868962466716766,0.7075985968112946,0.2936051934957504,0.9103308022022247,sub-06,S2_MOTION_XSPEED,2,0.29966315596507226,0.37848909199237823,0.9879610071189288,0.9484211620368233
-0.931778501546892,0.765625,DIFF-NULL,0.02029123157262802,0.7027098387479782,0.2985575199127197,0.9085549712181091,sub-06,S2_MOTION_XSPEED,2,0.30317371086143197,0.38414864242076874,0.9879811397479653,0.9472774730437316
-0.931778501546892,0.765625,DIFF-POP,0.02029123157262802,0.7027098387479782,0.2985575199127197,0.9085549712181091,sub-06,S2_MOTION_XSPEED,2,0.30317371086143197,0.38414864242076874,0.9879811397479653,0.9472774730437316
-0.9288036630500791,0.765625,DIFF-SHUFFLED,0.019908428192138672,0.7021321058273315,0.29903265833854675,0.9113046228885651,sub-06,S2_MOTION_XSPEED,2,0.30037376406361027,0.3788943290710449,0.9877934984207215,0.9487151407247442
-0.9303622106451042,0.765625,DIFF-WRONG-1,0.02022765576839447,0.7067940086126328,0.29456955194473267,0.906320333480835,sub-06,S2_MOTION_XSPEED,2,0.30568814862517935,0.3856656700372696,0.9875434427032352,0.9453483682762418
-0.9224033820034525,0.765625,DIFF-WRONG-2,0.02011474221944809,0.7087257653474808,0.29253441095352173,0.9096225202083588,sub-06,S2_MOTION_XSPEED,2,0.3018088854930557,0.3803534209728241,0.9883197336763194,0.9500276031099129
-0.9261568965805795,0.765625,DIFF-WRONG-3,0.019818395376205444,0.7104521691799164,0.29057374596595764,0.9105117619037628,sub-06,S2_MOTION_XSPEED,2,0.29821024370179783,0.37478451430797577,0.9883454820945748,0.9482082170777736
-0.9681002066906073,0.775390625,POP,0.05353055149316788,0.6396576762199402,0.37405554950237274,0.8322331607341766,sub-06,S2_MOTION_XSPEED,2,0.4686405088761347,0.6131049990653992,0.9479998332481276,0.7648745580645803
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-06,S2_MOTION_XSPEED,2,0.0,0.0,1.0,1.0
0.9116651479891662,0.9658203125,DET-MATCH,0.005567125044763088,0.7814538292586803,0.21822859346866608,0.9412548989057541,sub-07,S0_STATIC_XSESSION,4,0.17225302116711294,0.2248561978340149,0.981942965715467,0.9823083696579538
0.8660966050030172,0.9853515625,DET-NULL,0.005000557750463486,0.7625416107475758,0.23524820432066917,0.926299050450325,sub-07,S0_STATIC_XSESSION,4,0.19763945297998314,0.25123409181833267,0.970887324614605,0.9919477094459765
0.8930628518177183,0.9853515625,DET-SHUFFLED,0.007321750745177269,0.7698472514748573,0.2254469320178032,0.9433348178863525,sub-07,S0_STATIC_XSESSION,4,0.17216327793759034,0.21552754007279873,0.9688784119537661,0.9738251914571581
0.8143291983358275,0.9853515625,DET-WRONG-1,0.01635011099278927,0.7846649736166,0.21314872801303864,0.9419564753770828,sub-07,S0_STATIC_XSESSION,4,0.16924313559174275,0.21084296330809593,0.9763863493960092,0.9512965326206706
0.8970940234946403,0.9853515625,DET-WRONG-2,0.0033957110717892647,0.8130703791975975,0.18772782385349274,0.9420778453350067,sub-07,S0_STATIC_XSESSION,4,0.15762416653466538,0.20686052553355694,0.9803509005507531,0.9752758448766403
0.8290486703692447,0.98046875,DET-WRONG-3,0.004598704166710377,0.7921431958675385,0.2045251801609993,0.9453427344560623,sub-07,S0_STATIC_XSESSION,4,0.16031484344924538,0.1974131353199482,0.9859996972052681,0.9720023028057896
0.9292845592352172,1.0,DIFF-MATCH,0.009206351824104786,0.6797537356615067,0.3029061630368233,0.9747321158647537,sub-07,S0_STATIC_XSESSION,4,0.1433537506536994,0.18855810910463333,0.9915111578574043,0.9744630253661173
0.9066911856985728,0.9267578125,DIFF-NULL,0.013823115732520819,0.7401068732142448,0.2570154145359993,0.9225969314575195,sub-07,S0_STATIC_XSESSION,4,0.20163490617191,0.24166718870401382,0.9979774258305314,0.9608782221202186
0.9066911856985728,0.9267578125,DIFF-POP,0.013823115732520819,0.7401068732142448,0.2570154145359993,0.9225969314575195,sub-07,S0_STATIC_XSESSION,4,0.20163490617191,0.24166718870401382,0.9979774258305314,0.9608782221202186
0.9210286856467177,1.0,DIFF-SHUFFLED,0.007531424053013325,0.7755662016570568,0.220174178481102,0.9358146786689758,sub-07,S0_STATIC_XSESSION,4,0.1672984804877998,0.20169805735349655,0.9924684190801545,0.9619401324640675
0.9242351674864806,1.0,DIFF-WRONG-1,0.00956502789631486,0.7841249406337738,0.21211731806397438,0.934975728392601,sub-07,S0_STATIC_XSESSION,4,0.17226934235496988,0.2025564517825842,0.997193462077772,0.9625186197302507
0.06704208330227263,0.9609375,DIFF-WRONG-2,0.00928201898932457,0.7990795038640499,0.1976054608821869,0.9411540031433105,sub-07,S0_STATIC_XSESSION,4,0.15764824875971978,0.18546923995018005,0.9975607911192739,0.9672144958983258
0.8774509398233409,1.0,DIFF-WRONG-3,0.011066225357353687,0.8105849735438824,0.1856398545205593,0.943303793668747,sub-07,S0_STATIC_XSESSION,4,0.15108988799921208,0.176977401599288,0.9971063953158866,0.96545313692916
0.8417037071176023,0.9169921875,POP,0.002332924399524927,0.7323955781757832,0.25759926438331604,0.9215620160102844,sub-07,S0_STATIC_XSESSION,4,0.20995825180690542,0.27597303315997124,0.9814738840702562,0.9676219690937202
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-07,S0_STATIC_XSESSION,4,0.0,0.0,1.0,1.0
0.8895796661790811,1.0,DET-MATCH,0.008890748955309391,0.7966664172708988,0.20479241013526917,0.9359789192676544,sub-07,S1_MOTION_WITHIN_SESSION,4,0.16820565463748668,0.18287896551191807,0.9728988530937579,0.969466560007934
0.8841490314708644,1.0,DET-NULL,0.003824208863079548,0.763786792755127,0.23789625987410545,0.9258235841989517,sub-07,S1_MOTION_WITHIN_SESSION,4,0.19588131029009936,0.2014081496745348,0.9760503885686964,0.9825511945186001
0.9200871241777324,1.0,DET-SHUFFLED,0.008638037368655205,0.8069549277424812,0.19720889627933502,0.9346116185188293,sub-07,S1_MOTION_WITHIN_SESSION,4,0.16882501649628362,0.17170055210590363,0.9890865322025165,0.9801643123664747
0.875769356579069,1.0,DET-WRONG-1,0.005887859500944614,0.7750965729355812,0.23281754553318024,0.9501773416996002,sub-07,S1_MOTION_WITHIN_SESSION,4,0.17459459729380794,0.16895943321287632,0.9805779512498696,0.9799368119215608
0.9268827339484336,1.0,DET-WRONG-2,0.013532240875065327,0.7897498570382595,0.21343515813350677,0.9337591230869293,sub-07,S1_MOTION_WITHIN_SESSION,4,0.17504623816946796,0.184216421097517,0.981069166875052,0.9715305960970859
0.9112792845878752,1.0,DET-WRONG-3,-0.0005774796009063721,0.7939599119126797,0.20610275119543076,0.946966290473938,sub-07,S1_MOTION_WITHIN_SESSION,4,0.15902724227420378,0.15512737073004246,0.9804214329304994,0.9512697541198258
0.865000189428734,1.0,DIFF-MATCH,0.015413263812661171,0.7557604089379311,0.24343115091323853,0.9333263039588928,sub-07,S1_MOTION_WITHIN_SESSION,4,0.19420343043955607,0.19385609775781631,0.9950263175083042,0.980774636812427
0.8935734991698423,1.0,DIFF-NULL,0.014570413157343864,0.7426620088517666,0.25913841277360916,0.9221691936254501,sub-07,S1_MOTION_WITHIN_SESSION,4,0.2038474555973738,0.19970058649778366,0.9944333096948771,0.9950442954763501
0.8935734991698423,1.0,DIFF-POP,0.014570413157343864,0.7426620088517666,0.25913841277360916,0.9221691936254501,sub-07,S1_MOTION_WITHIN_SESSION,4,0.2038474555973738,0.19970058649778366,0.9944333096948771,0.9950442954763501
0.9290395332289204,1.0,DIFF-SHUFFLED,0.012138161808252335,0.7652855254709721,0.23484506830573082,0.9292362481355667,sub-07,S1_MOTION_WITHIN_SESSION,4,0.18549044045225502,0.17730662971735,0.994211659119679,0.9809050420056485
0.9031780736868914,1.0,DIFF-WRONG-1,0.011078168638050556,0.6793976426124573,0.31030604615807533,0.9512617439031601,sub-07,S1_MOTION_WITHIN_SESSION,4,0.25891561431643656,0.25985734537243843,0.9838583298462114,0.694159784074221
0.9028716883763936,1.0,DIFF-WRONG-2,0.010646327398717403,0.7642050869762897,0.23575538396835327,0.9300453215837479,sub-07,S1_MOTION_WITHIN_SESSION,4,0.1936559010083857,0.18270061165094376,0.9917408901641743,0.9795182858823901
0.8606664344438844,1.0,DIFF-WRONG-3,0.013692867010831833,0.7815015614032745,0.22000884637236595,0.9382434338331223,sub-07,S1_MOTION_WITHIN_SESSION,4,0.16152486798851778,0.16278241761028767,0.9934583721531258,0.9796071717412204
0.7988267202896059,1.0,POP,0.001359851099550724,0.7321429811418056,0.25906768441200256,0.9214324057102203,sub-07,S1_MOTION_WITHIN_SESSION,4,0.20793884184059808,0.22106808982789516,0.9732852609949572,0.9450716163016384
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-07,S1_MOTION_WITHIN_SESSION,4,0.0,0.0,1.0,1.0
0.9420206501994794,0.9609375,DET-MATCH,0.009511295706033707,0.8178601413965225,0.1747826561331749,0.9547790884971619,sub-07,S2_MOTION_XSPEED,2,0.1447104461936577,0.15546319633722305,0.96850194542348,0.9521317275199995
0.9536026028687435,1.0,DET-NULL,0.0026312172412872314,0.768413133919239,0.2142637073993683,0.94903165102005,sub-07,S2_MOTION_XSPEED,2,0.16866140979285876,0.19192680716514587,0.9568170686509727,0.9909415585999949
0.9521174979855036,1.0,DET-SHUFFLED,0.008090529590845108,0.8189600557088852,0.17295349389314651,0.953454315662384,sub-07,S2_MOTION_XSPEED,2,0.14625578815840035,0.15430274605751038,0.9697684030972701,0.947194178248363
0.9507376111745784,1.0,DET-WRONG-1,-5.067512392997742e-05,0.8149831518530846,0.17400676757097244,0.9600906670093536,sub-07,S2_MOTION_XSPEED,2,0.13545945320718575,0.15453391149640083,0.9736664208029677,0.9950682746439445
0.9335849694097319,0.9609375,DET-WRONG-2,-0.000699210911989212,0.8065523356199265,0.1835995316505432,0.9577852189540863,sub-07,S2_MOTION_XSPEED,2,0.13977089916237387,0.15191151574254036,0.9845374675517629,0.9604712653797194
0.9245873570425421,1.0,DET-WRONG-3,0.005280453711748123,0.7949652597308159,0.19048618525266647,0.9549093842506409,sub-07,S2_MOTION_XSPEED,2,0.14567188573331125,0.16881994530558586,0.9798469836803149,0.9675182412665106
0.9054225768429904,1.0,DIFF-MATCH,0.010783683508634567,0.7979330644011497,0.18886145949363708,0.926838606595993,sub-07,S2_MOTION_XSPEED,2,0.19643301642796673,0.19736747443675995,0.9994356235701397,0.9501500903733558
0.8422297449184859,0.853515625,DIFF-NULL,0.020590342581272125,0.741574302315712,0.2408142238855362,0.9154535233974457,sub-07,S2_MOTION_XSPEED,2,0.24403771526272267,0.24378515034914017,0.9968199777548636,0.96289282662412
0.8422297449184859,0.853515625,DIFF-POP,0.020590342581272125,0.741574302315712,0.2408142238855362,0.9154535233974457,sub-07,S2_MOTION_XSPEED,2,0.24403771526272267,0.24378515034914017,0.9968199777548636,0.96289282662412
0.8834777968383646,1.0,DIFF-SHUFFLED,0.01255062222480774,0.7857995331287384,0.2002282291650772,0.9240544140338898,sub-07,S2_MOTION_XSPEED,2,0.20636490336949287,0.20513378828763962,0.9997309821613078,0.9471952921810799
-0.8041819886991179,0.921875,DIFF-WRONG-1,0.016280759125947952,0.7974783405661583,0.1875108852982521,0.9331004023551941,sub-07,S2_MOTION_XSPEED,2,0.19331160194990296,0.19381096214056015,0.9997214177337792,0.9497476827361669
0.791287796893908,1.0,DIFF-WRONG-2,0.015380047261714935,0.800234742462635,0.18517303466796875,0.9309516549110413,sub-07,S2_MOTION_XSPEED,2,0.19961616041250485,0.1963767632842064,0.9989206889364871,0.9429899455559675
0.805140112430331,1.0,DIFF-WRONG-3,0.00953603908419609,0.7806080654263496,0.20530648529529572,0.9309474527835846,sub-07,S2_MOTION_XSPEED,2,0.20252604048686212,0.20661599189043045,0.9998372591377299,0.965697261196121
0.8951205328561771,0.86328125,POP,-0.0003580749034881592,0.7289058119058609,0.23856672644615173,0.9471800923347473,sub-07,S2_MOTION_XSPEED,2,0.19003801645113944,0.2221386954188347,0.990781672024493,0.9888316616687097
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-07,S2_MOTION_XSPEED,2,0.0,0.0,1.0,1.0
-0.0437223602182113,0.90234375,DET-MATCH,0.04502935241907835,0.7833025194704533,0.2317383550107479,0.9349079132080078,sub-09,S0_STATIC_XSESSION,4,0.16876439142299432,0.18418654892593622,0.9630940234316765,0.9627271254042655
-0.0799856951245631,0.90234375,DET-NULL,0.04305552691221237,0.777581226080656,0.2382526472210884,0.9272589236497879,sub-09,S0_STATIC_XSESSION,4,0.17816093181039613,0.2002246081829071,0.9624887819325545,0.9701648046759399
-0.06684701973239665,0.90234375,DET-SHUFFLED,0.048382645938545465,0.7750295400619507,0.2396695502102375,0.9315989911556244,sub-09,S0_STATIC_XSESSION,4,0.17245691938503827,0.19014535658061504,0.9655146112587052,0.964164101023021
-0.026812682959190814,0.90234375,DET-WRONG-1,0.029099379666149616,0.8059569150209427,0.20762023702263832,0.9326317459344864,sub-09,S0_STATIC_XSESSION,4,0.16699810848947588,0.1848770398646593,0.9597892859201553,0.959766428330345
-0.04809265618327574,0.90234375,DET-WRONG-2,0.043342835269868374,0.792911808937788,0.2228454314172268,0.9333491176366806,sub-09,S0_STATIC_XSESSION,4,0.170385083332762,0.18711837194859982,0.9651319482569729,0.9737094746400082
-0.02264450187284811,0.8388671875,DET-WRONG-3,0.034386961720883846,0.792055930942297,0.2207033410668373,0.9331610947847366,sub-09,S0_STATIC_XSESSION,4,0.16865191144083352,0.19067440927028656,0.9611629115681761,0.9637490416861385
0.8725580270489408,1.0,DIFF-MATCH,0.02041726093739271,0.7837647758424282,0.22965141013264656,0.9535112231969833,sub-09,S0_STATIC_XSESSION,4,0.13197877895662313,0.16534791141748428,0.9805213881561887,0.9617929196474231
0.838406301519282,1.0,DIFF-NULL,0.02691294252872467,0.7572742328047752,0.2575991116464138,0.9467446655035019,sub-09,S0_STATIC_XSESSION,4,0.1500056687656121,0.19191280007362366,0.9785639022424946,0.9514006181090179
0.838406301519282,1.0,DIFF-POP,0.02691294252872467,0.7572742328047752,0.2575991116464138,0.9467446655035019,sub-09,S0_STATIC_XSESSION,4,0.1500056687656121,0.19191280007362366,0.9785639022424946,0.9514006181090179
0.8674692796472714,1.0,DIFF-SHUFFLED,0.02134893275797367,0.7820792086422443,0.2311984896659851,0.9528780579566956,sub-09,S0_STATIC_XSESSION,4,0.13493610135353226,0.16754654794931412,0.9805967900489807,0.9626041913583562
0.8638102723980678,1.0,DIFF-WRONG-1,0.0224702600389719,0.7789754085242748,0.23500662297010422,0.9529604613780975,sub-09,S0_STATIC_XSESSION,4,0.1347143117768634,0.1695869155228138,0.9795919922386889,0.9575127880767775
0.8622260031171325,1.0,DIFF-WRONG-2,0.023072916083037853,0.7787956148386002,0.23453709110617638,0.9517912268638611,sub-09,S0_STATIC_XSESSION,4,0.13643968254242,0.1740668434649706,0.980143416360493,0.9593654308500045
0.8701228185338737,1.0,DIFF-WRONG-3,0.022264783270657063,0.7808386869728565,0.23204663768410683,0.9531753212213516,sub-09,S0_STATIC_XSESSION,4,0.1347766250387504,0.17042572423815727,0.9808869714261277,0.9612542216531096
-0.12371514833013492,0.90234375,POP,0.06831914279609919,0.7347374483942986,0.2880942188203335,0.9175758361816406,sub-09,S0_STATIC_XSESSION,4,0.1932662126971293,0.23205383867025375,0.9643505273757214,0.9172681656597663
1.0,1.0,RAW,0.0,1.0,0.0,1.0,sub-09,S0_STATIC_XSESSION,4,0.0,0.0,1.0,1.0
